data_status,msn,statecode,year,data
2024,PARCV,GA,2023,222.4
2024,PARCV,GA,2024,268.1
2024,PASCB,GA,2020,923312
2024,PASCB,GA,2021,967905
2024,PASCB,GA,2022,984933
2024,PASCB,GA,2023,1051452
2024,PASCB,GA,2024,1036843
2024,PATCB,GA,2020,923312
2024,PATCB,GA,2021,967914
2024,PATCB,GA,2022,984940
2024,PATCB,GA,2023,1051456
2024,PATCB,GA,2024,1036851
2024,PATCD,GA,2020,15.85
2024,PATCD,GA,2021,21.17
2024,PATCD,GA,2022,29.12
2024,PATCD,GA,2023,25.56
2024,PATCD,GA,2024,23.81
2024,PATCP,GA,2020,174978
2024,PATCP,GA,2021,183027
2024,PATCP,GA,2022,185858
2024,PATCP,GA,2023,198485
2024,PATCP,GA,2024,195883
2024,PATCV,GA,2020,14629.9
2024,PATCV,GA,2021,20492.8
2024,PATCV,GA,2022,28682
2024,PATCV,GA,2023,26878.1
2024,PATCV,GA,2024,24690.3
2024,PATPB,GA,2020,86
2024,PATPB,GA,2021,89.7
2024,PATPB,GA,2022,90.1
2024,PATPB,GA,2023,95
2024,PATPB,GA,2024,92.5
2024,PATPP,GA,2020,16.3
2024,PATPP,GA,2021,17
2024,PATPP,GA,2022,17
2024,PATPP,GA,2023,17.9
2024,PATPP,GA,2024,17.5
2024,PATXB,GA,2020,922718
2024,PATXB,GA,2021,967052
2024,PATXB,GA,2022,982762
2024,PATXB,GA,2023,1051004
2024,PATXB,GA,2024,1035843
2024,PATXD,GA,2020,15.85
2024,PATXD,GA,2021,21.18
2024,PATXD,GA,2022,29.12
2024,PATXD,GA,2023,25.56
2024,PATXD,GA,2024,23.81
2024,PATXP,GA,2020,174875
2024,PATXP,GA,2021,182877
2024,PATXP,GA,2022,185480
2024,PATXP,GA,2023,198406
2024,PATXP,GA,2024,195708
2024,PATXV,GA,2020,14623.4
2024,PATXV,GA,2021,20477.7
2024,PATXV,GA,2022,28619.6
2024,PATXV,GA,2023,26867
2024,PATXV,GA,2024,24667.9
2024,PCCCB,GA,2020,0
2024,PCCCB,GA,2021,0
2024,PCCCB,GA,2022,0
2024,PCCCB,GA,2023,0
2024,PCCCB,GA,2024,0
2024,PCCCD,GA,2020,0
2024,PCCCD,GA,2021,0
2024,PCCCD,GA,2022,0
2024,PCCCD,GA,2023,0
2024,PCCCD,GA,2024,0
2024,PCCCE,GA,2020,0
2024,PCCCE,GA,2021,0
2024,PCCCE,GA,2022,0
2024,PCCCE,GA,2023,0
2024,PCCCE,GA,2024,0
2024,PCCCP,GA,2020,0
2024,PCCCP,GA,2021,0
2024,PCCCP,GA,2022,0
2024,PCCCP,GA,2023,0
2024,PCCCP,GA,2024,0
2024,PCCCV,GA,2020,0
2024,PCCCV,GA,2021,0
2024,PCCCV,GA,2022,0
2024,PCCCV,GA,2023,0
2024,PCCCV,GA,2024,0
2024,PCEIB,GA,2020,0
2024,PCEIB,GA,2021,0
2024,PCEIB,GA,2022,0
2024,PCEIB,GA,2023,0
2024,PCEIB,GA,2024,0
2024,PCEID,GA,2020,0
2024,PCEID,GA,2021,0
2024,PCEID,GA,2022,0
2024,PCEID,GA,2023,0
2024,PCEID,GA,2024,0
2024,PCEIE,GA,2020,0
2024,PCEIE,GA,2021,0
2024,PCEIE,GA,2022,0
2024,PCEIE,GA,2023,0
2024,PCEIE,GA,2024,0
2024,PCEIP,GA,2020,0
2024,PCEIP,GA,2021,0
2024,PCEIP,GA,2022,0
2024,PCEIP,GA,2023,0
2024,PCEIP,GA,2024,0
2024,PCEIV,GA,2020,0
2024,PCEIV,GA,2021,0
2024,PCEIV,GA,2022,0
2024,PCEIV,GA,2023,0
2024,PCEIV,GA,2024,0
2024,PCICB,GA,2020,4005
2024,PCICB,GA,2021,3110
2024,PCICB,GA,2022,3995
2024,PCICB,GA,2023,2474
2024,PCICB,GA,2024,3051
2024,PCICD,GA,2020,2.21
2024,PCICD,GA,2021,4.67
2024,PCICD,GA,2022,7.01
2024,PCICD,GA,2023,5.2
2024,PCICD,GA,2024,3.64
2024,PCICE,GA,2020,0.393
2024,PCICE,GA,2021,0.305
2024,PCICE,GA,2022,0.401
2024,PCICE,GA,2023,0.249
2024,PCICE,GA,2024,0.307
2024,PCICP,GA,2020,700
2024,PCICP,GA,2021,544
2024,PCICP,GA,2022,699
2024,PCICP,GA,2023,433
2024,PCICP,GA,2024,533
2024,PCICV,GA,2020,8.9
2024,PCICV,GA,2021,14.5
2024,PCICV,GA,2022,28
2024,PCICV,GA,2023,12.9
2024,PCICV,GA,2024,11.1
2024,PCISB,GA,2020,4005
2024,PCISB,GA,2021,3110
2024,PCISB,GA,2022,3995
2024,PCISB,GA,2023,2474
2024,PCISB,GA,2024,3051
2024,PCRFB,GA,2020,0
2024,PCRFB,GA,2021,0
2024,PCRFB,GA,2022,0
2024,PCRFB,GA,2023,0
2024,PCRFB,GA,2024,0
2024,PCSCB,GA,2020,4005
2024,PCSCB,GA,2021,3110
2024,PCSCB,GA,2022,3995
2024,PCSCB,GA,2023,2474
2024,PCSCB,GA,2024,3051
2024,PCTCB,GA,2020,4005
2024,PCTCB,GA,2021,3110
2024,PCTCB,GA,2022,3995
2024,PCTCB,GA,2023,2474
2024,PCTCB,GA,2024,3051
2024,PCTCD,GA,2020,2.21
2024,PCTCD,GA,2021,4.67
2024,PCTCD,GA,2022,7.01
2024,PCTCD,GA,2023,5.2
2024,PCTCD,GA,2024,3.64
2024,PCTCE,GA,2020,0.393
2024,PCTCE,GA,2021,0.305
2024,PCTCE,GA,2022,0.401
2024,PCTCE,GA,2023,0.249
2024,PCTCE,GA,2024,0.307
2024,PCTCP,GA,2020,700
2024,PCTCP,GA,2021,544
2024,PCTCP,GA,2022,699
2024,PCTCP,GA,2023,433
2024,PCTCP,GA,2024,533
2024,PCTCV,GA,2020,8.9
2024,PCTCV,GA,2021,14.5
2024,PCTCV,GA,2022,28
2024,PCTCV,GA,2023,12.9
2024,PCTCV,GA,2024,11.1
2024,PCTXB,GA,2020,4005
2024,PCTXB,GA,2021,3110
2024,PCTXB,GA,2022,3995
2024,PCTXB,GA,2023,2474
2024,PCTXB,GA,2024,3051
2024,PCTXD,GA,2020,2.21
2024,PCTXD,GA,2021,4.67
2024,PCTXD,GA,2022,7.01
2024,PCTXD,GA,2023,5.2
2024,PCTXD,GA,2024,3.64
2024,PCTXP,GA,2020,700
2024,PCTXP,GA,2021,544
2024,PCTXP,GA,2022,699
2024,PCTXP,GA,2023,433
2024,PCTXP,GA,2024,533
2024,PCTXV,GA,2020,8.9
2024,PCTXV,GA,2021,14.5
2024,PCTXV,GA,2022,28
2024,PCTXV,GA,2023,12.9
2024,PCTXV,GA,2024,11.1
2024,PEACD,GA,2020,15.94
2024,PEACD,GA,2021,21.42
2024,PEACD,GA,2022,29.47
2024,PEACD,GA,2023,25.84
2024,PEACD,GA,2024,24.06
2024,PEACV,GA,2020,13044.7
2024,PEACV,GA,2021,18302.8
2024,PEACV,GA,2022,25566.8
2024,PEACV,GA,2023,24196.5
2024,PEACV,GA,2024,22205.6
2024,PEASB,GA,2020,818472
2024,PEASB,GA,2021,854322
2024,PEASB,GA,2022,867495
2024,PEASB,GA,2023,936244
2024,PEASB,GA,2024,923093
2024,PECCD,GA,2020,9.43
2024,PECCD,GA,2021,11.92
2024,PECCD,GA,2022,15.91
2024,PECCD,GA,2023,14.43
2024,PECCD,GA,2024,12.68
2024,PECCV,GA,2020,710.2
2024,PECCV,GA,2021,948.2
2024,PECCV,GA,2022,1326.5
2024,PECCV,GA,2023,1117.3
2024,PECCV,GA,2024,1020.7
2024,PECSB,GA,2020,75314
2024,PECSB,GA,2021,79555
2024,PECSB,GA,2022,83355
2024,PECSB,GA,2023,77419
2024,PECSB,GA,2024,80482
2024,PEEID,GA,2020,1.81
2024,PEEID,GA,2021,2.67
2024,PEEID,GA,2022,4.55
2024,PEEID,GA,2023,2.43
2024,PEEID,GA,2024,1.97
2024,PEEIV,GA,2020,1724.9
2024,PEEIV,GA,2021,2650
2024,PEEIV,GA,2022,4573.9
2024,PEEIV,GA,2023,2508.5
2024,PEEIV,GA,2024,2227.6
2024,PEICD,GA,2020,5.11
2024,PEICD,GA,2021,6.83
2024,PEICD,GA,2022,10.01
2024,PEICD,GA,2023,8.19
2024,PEICD,GA,2024,7.58
2024,PEICV,GA,2020,2034.4
2024,PEICV,GA,2021,2836.9
2024,PEICV,GA,2022,4070.1
2024,PEICV,GA,2023,3274.5
2024,PEICV,GA,2024,2977
2024,PEISB,GA,2020,398412
2024,PEISB,GA,2021,415315
2024,PEISB,GA,2022,406683
2024,PEISB,GA,2023,399725
2024,PEISB,GA,2024,392785
2024,PERCD,GA,2020,15.6
2024,PERCD,GA,2021,16.24
2024,PERCD,GA,2022,18.27
2024,PERCD,GA,2023,19.12
2024,PERCD,GA,2024,18.4
2024,PERCV,GA,2020,2081.1
2024,PERCV,GA,2021,2270.8
2024,PERCV,GA,2022,2704.9
2024,PERCV,GA,2023,2564.9
2024,PERCV,GA,2024,2679.1
2024,PERSB,GA,2020,133397
2024,PERSB,GA,2021,139798
2024,PERSB,GA,2022,148081
2024,PERSB,GA,2023,134157
2024,PERSB,GA,2024,145571
2024,PESCB,GA,2020,2378478
2024,PESCB,GA,2021,2483103
2024,PESCB,GA,2022,2510198
2024,PESCB,GA,2023,2578807
2024,PESCB,GA,2024,2674821
2024,PETCD,GA,2020,8.24
2024,PETCD,GA,2021,10.88
2024,PETCD,GA,2022,15.23
2024,PETCD,GA,2023,13.05
2024,PETCD,GA,2024,11.63
2024,PETCV,GA,2020,19595.3
2024,PETCV,GA,2021,27008.8
2024,PETCV,GA,2022,38242.2
2024,PETCV,GA,2023,33661.6
2024,PETCV,GA,2024,31110
2024,PETXD,GA,2020,12.54
2024,PETXD,GA,2021,16.36
2024,PETXD,GA,2022,22.36
2024,PETXD,GA,2023,20.13
2024,PETXD,GA,2024,18.73
2024,PETXV,GA,2020,17870.4
2024,PETXV,GA,2021,24358.8
2024,PETXV,GA,2022,33668.3
2024,PETXV,GA,2023,31153.2
2024,PETXV,GA,2024,28882.4
2024,PHVHN,GA,2020,9.7
2024,PHVHN,GA,2021,13.2
2024,PHVHN,GA,2022,16.7
2024,PHVHN,GA,2023,20
2024,PHVHN,GA,2024,25.4
2024,PHVHP,GA,2020,17
2024,PHVHP,GA,2021,20
2024,PHVHP,GA,2022,28
2024,PHVHP,GA,2023,51
2024,PHVHP,GA,2024,59
2024,PLICB,GA,2020,0
2024,PLICB,GA,2021,0
2024,PLICB,GA,2022,0
2024,PLICB,GA,2023,0
2024,PLICB,GA,2024,0
2024,PLICP,GA,2020,0
2024,PLICP,GA,2021,0
2024,PLICP,GA,2022,0
2024,PLICP,GA,2023,0
2024,PLICP,GA,2024,0
2024,PMACB,GA,2020,774810
2024,PMACB,GA,2021,810526
2024,PMACB,GA,2022,824946
2024,PMACB,GA,2023,887804
2024,PMACB,GA,2024,875975
2024,PMACE,GA,2020,55.411
2024,PMACE,GA,2021,57.982
2024,PMACE,GA,2022,59.028
2024,PMACE,GA,2023,63.538
2024,PMACE,GA,2024,62.691
2024,PMCCB,GA,2020,22256
2024,PMCCB,GA,2021,23816
2024,PMCCB,GA,2022,24722
2024,PMCCB,GA,2023,23483
2024,PMCCB,GA,2024,22289
2024,PMCCE,GA,2020,1.562
2024,PMCCE,GA,2021,1.674
2024,PMCCE,GA,2022,1.734
2024,PMCCE,GA,2023,1.651
2024,PMCCE,GA,2024,1.566
2024,PMEIB,GA,2020,594
2024,PMEIB,GA,2021,853
2024,PMEIB,GA,2022,2171
2024,PMEIB,GA,2023,448
2024,PMEIB,GA,2024,999
2024,PMEIE,GA,2020,0.044
2024,PMEIE,GA,2021,0.063
2024,PMEIE,GA,2022,0.161
2024,PMEIE,GA,2023,0.033
2024,PMEIE,GA,2024,0.074
2024,PMICB,GA,2020,73726
2024,PMICB,GA,2021,81245
2024,PMICB,GA,2022,83017
2024,PMICB,GA,2023,84362
2024,PMICB,GA,2024,82281
2024,PMICE,GA,2020,3.105
2024,PMICE,GA,2021,3.549
2024,PMICE,GA,2022,3.72
2024,PMICE,GA,2023,3.422
2024,PMICE,GA,2024,3.474
2024,PMRCB,GA,2020,8584
2024,PMRCB,GA,2021,7898
2024,PMRCB,GA,2022,7635
2024,PMRCB,GA,2023,7013
2024,PMRCB,GA,2024,8292
2024,PMRCE,GA,2020,0.541
2024,PMRCE,GA,2021,0.498
2024,PMRCE,GA,2022,0.482
2024,PMRCE,GA,2023,0.443
2024,PMRCE,GA,2024,0.523
2024,PMTCB,GA,2020,879970
2024,PMTCB,GA,2021,924337
2024,PMTCB,GA,2022,942491
2024,PMTCB,GA,2023,1003111
2024,PMTCB,GA,2024,989836
2024,PMTCE,GA,2020,60.662
2024,PMTCE,GA,2021,63.766
2024,PMTCE,GA,2022,65.125
2024,PMTCE,GA,2023,69.087
2024,PMTCE,GA,2024,68.327
2024,PPICB,GA,2020,0
2024,PPICB,GA,2021,0
2024,PPICB,GA,2022,0
2024,PPICB,GA,2023,0
2024,PPICB,GA,2024,0
2024,PPICP,GA,2020,0
2024,PPICP,GA,2021,0
2024,PPICP,GA,2022,0
2024,PPICP,GA,2023,0
2024,PPICP,GA,2024,0
2024,PPTCB,GA,2020,0
2024,PPTCB,GA,2021,0
2024,PPTCB,GA,2022,0
2024,PPTCB,GA,2023,0
2024,PPTCB,GA,2024,0
2024,PPTCP,GA,2020,0
2024,PPTCP,GA,2021,0
2024,PPTCP,GA,2022,0
2024,PPTCP,GA,2023,0
2024,PPTCP,GA,2024,0
2024,PQACB,GA,2020,362
2024,PQACB,GA,2021,514
2024,PQACB,GA,2022,748
2024,PQACB,GA,2023,983
2024,PQACB,GA,2024,1168
2024,PQACD,GA,2020,16.05
2024,PQACD,GA,2021,24.62
2024,PQACD,GA,2022,24.92
2024,PQACD,GA,2023,20.12
2024,PQACD,GA,2024,20.83
2024,PQACP,GA,2020,94
2024,PQACP,GA,2021,134
2024,PQACP,GA,2022,195
2024,PQACP,GA,2023,256
2024,PQACP,GA,2024,304
2024,PQACV,GA,2020,5.8
2024,PQACV,GA,2021,12.7
2024,PQACV,GA,2022,18.6
2024,PQACV,GA,2023,19.8
2024,PQACV,GA,2024,24.3
2024,PQCCB,GA,2020,4195
2024,PQCCB,GA,2021,4480
2024,PQCCB,GA,2022,5002
2024,PQCCB,GA,2023,4212
2024,PQCCB,GA,2024,4374
2024,PQCCD,GA,2020,12.81
2024,PQCCD,GA,2021,19.95
2024,PQCCD,GA,2022,21.17
2024,PQCCD,GA,2023,16.96
2024,PQCCD,GA,2024,17.98
2024,PQCCP,GA,2020,1092
2024,PQCCP,GA,2021,1166
2024,PQCCP,GA,2022,1302
2024,PQCCP,GA,2023,1097
2024,PQCCP,GA,2024,1139
2024,PQCCV,GA,2020,53.7
2024,PQCCV,GA,2021,89.4
2024,PQCCV,GA,2022,105.9
2024,PQCCV,GA,2023,71.4
2024,PQCCV,GA,2024,78.6
2024,PQICB,GA,2020,5867
2024,PQICB,GA,2021,5974
2024,PQICB,GA,2022,6771
2024,PQICB,GA,2023,5350
2024,PQICB,GA,2024,6562
2024,PQICD,GA,2020,11.49
2024,PQICD,GA,2021,18.54
2024,PQICD,GA,2022,19.67
2024,PQICD,GA,2023,15.4
2024,PQICD,GA,2024,16.38
2024,PQICP,GA,2020,1528
2024,PQICP,GA,2021,1555
2024,PQICP,GA,2022,1763
2024,PQICP,GA,2023,1393
2024,PQICP,GA,2024,1708
2024,PQICV,GA,2020,67.4
2024,PQICV,GA,2021,110.8
2024,PQICV,GA,2022,133.2
2024,PQICV,GA,2023,82.4
2024,PQICV,GA,2024,107.5
2024,PQISB,GA,2020,5867
2024,PQISB,GA,2021,5974
2024,PQISB,GA,2022,6771
2024,PQISB,GA,2023,5350
2024,PQISB,GA,2024,6562
2024,PQRCB,GA,2020,8505
2024,PQRCB,GA,2021,7766
2024,PQRCB,GA,2022,7506
2024,PQRCB,GA,2023,6859
2024,PQRCB,GA,2024,8154
2024,PQRCD,GA,2020,25.48
2024,PQRCD,GA,2021,30.57
2024,PQRCD,GA,2022,32.8
2024,PQRCD,GA,2023,31.74
2024,PQRCD,GA,2024,32.44
2024,PQRCP,GA,2020,2214
2024,PQRCP,GA,2021,2022
2024,PQRCP,GA,2022,1954
2024,PQRCP,GA,2023,1786
2024,PQRCP,GA,2024,2123
2024,PQRCV,GA,2020,216.7
2024,PQRCV,GA,2021,237.5
2024,PQRCV,GA,2022,246.2
2024,PQRCV,GA,2023,217.7
2024,PQRCV,GA,2024,264.5
2024,PQRFB,GA,2020,0
2024,PQRFB,GA,2021,0
2024,PQRFB,GA,2022,0
2024,PQRFB,GA,2023,0
2024,PQRFB,GA,2024,0
2024,PQSCB,GA,2020,18929
2024,PQSCB,GA,2021,18735
2024,PQSCB,GA,2022,20027
2024,PQSCB,GA,2023,17404
2024,PQSCB,GA,2024,20258
2024,PQTCB,GA,2020,18929
2024,PQTCB,GA,2021,18735
2024,PQTCB,GA,2022,20027
2024,PQTCB,GA,2023,17404
2024,PQTCB,GA,2024,20258
2024,PQTCD,GA,2020,18.15
2024,PQTCD,GA,2021,24.03
2024,PQTCD,GA,2022,25.16
2024,PQTCD,GA,2023,22.49
2024,PQTCD,GA,2024,23.45
2024,PQTCP,GA,2020,4928
2024,PQTCP,GA,2021,4878
2024,PQTCP,GA,2022,5214
2024,PQTCP,GA,2023,4531
2024,PQTCP,GA,2024,5274
2024,PQTCV,GA,2020,343.6
2024,PQTCV,GA,2021,450.3
2024,PQTCV,GA,2022,503.9
2024,PQTCV,GA,2023,391.3
2024,PQTCV,GA,2024,474.9
2024,PQTXB,GA,2020,18929
2024,PQTXB,GA,2021,18735
2024,PQTXB,GA,2022,20027
2024,PQTXB,GA,2023,17404
2024,PQTXB,GA,2024,20258
2024,PQTXD,GA,2020,18.15
2024,PQTXD,GA,2021,24.03
2024,PQTXD,GA,2022,25.16
2024,PQTXD,GA,2023,22.49
2024,PQTXD,GA,2024,23.45
2024,PQTXP,GA,2020,4928
2024,PQTXP,GA,2021,4878
2024,PQTXP,GA,2022,5214
2024,PQTXP,GA,2023,4531
2024,PQTXP,GA,2024,5274
2024,PQTXV,GA,2020,343.6
2024,PQTXV,GA,2021,450.3
2024,PQTXV,GA,2022,503.9
2024,PQTXV,GA,2023,391.3
2024,PQTXV,GA,2024,474.9
2024,PYICB,GA,2020,0
2024,PYICB,GA,2021,0
2024,PYICB,GA,2022,0
2024,PYICB,GA,2023,0
2024,PYICB,GA,2024,0
2024,PYICP,GA,2020,0
2024,PYICP,GA,2021,0
2024,PYICP,GA,2022,0
2024,PYICP,GA,2023,0
2024,PYICP,GA,2024,0
2024,PYTCB,GA,2020,0
2024,PYTCB,GA,2021,0
2024,PYTCB,GA,2022,0
2024,PYTCB,GA,2023,0
2024,PYTCB,GA,2024,0
2024,PYTCP,GA,2020,0
2024,PYTCP,GA,2021,0
2024,PYTCP,GA,2022,0
2024,PYTCP,GA,2023,0
2024,PYTCP,GA,2024,0
2024,REACB,GA,2020,42030
2024,REACB,GA,2021,42238
2024,REACB,GA,2022,41063
2024,REACB,GA,2023,46962
2024,REACB,GA,2024,45654
2024,RECCB,GA,2020,1936
2024,RECCB,GA,2021,1992
2024,RECCB,GA,2022,2030
2024,RECCB,GA,2023,2074
2024,RECCB,GA,2024,2020
2024,REEIB,GA,2020,52203
2024,REEIB,GA,2021,56363
2024,REEIB,GA,2022,60910
2024,REEIB,GA,2023,62368
2024,REEIB,GA,2024,67929
2024,REGBP,GA,2020,5234
2024,REGBP,GA,2021,6065
2024,REGBP,GA,2022,6626
2024,REGBP,GA,2023,7175
2024,REGBP,GA,2024,8055
2024,REICB,GA,2020,185511
2024,REICB,GA,2021,183035
2024,REICB,GA,2022,190056
2024,REICB,GA,2023,182149
2024,REICB,GA,2024,176470
2024,REPRB,GA,2020,268325
2024,REPRB,GA,2021,270395
2024,REPRB,GA,2022,285300
2024,REPRB,GA,2023,277638
2024,REPRB,GA,2024,275445
2024,RERCB,GA,2020,5234
2024,RERCB,GA,2021,5477
2024,RERCB,GA,2022,6862
2024,RERCB,GA,2023,6229
2024,RERCB,GA,2024,6031
2024,RETCB,GA,2020,286914
2024,RETCB,GA,2021,289105
2024,RETCB,GA,2022,300920
2024,RETCB,GA,2023,299782
2024,RETCB,GA,2024,298104
2024,RETES,GA,2020,10.8
2024,RETES,GA,2021,10.5
2024,RETES,GA,2022,10.6
2024,RETES,GA,2023,10.4
2024,RETES,GA,2024,10.1
2024,RFACB,GA,2020,1089
2024,RFACB,GA,2021,6849
2024,RFACB,GA,2022,7019
2024,RFACB,GA,2023,5826
2024,RFACB,GA,2024,6307
2024,RFACD,GA,2020,9.46
2024,RFACD,GA,2021,14.3
2024,RFACD,GA,2022,25.95
2024,RFACD,GA,2023,20.73
2024,RFACD,GA,2024,17.34
2024,RFACE,GA,2020,0.082
2024,RFACE,GA,2021,0.514
2024,RFACE,GA,2022,0.527
2024,RFACE,GA,2023,0.438
2024,RFACE,GA,2024,0.474
2024,RFACP,GA,2020,173
2024,RFACP,GA,2021,1089
2024,RFACP,GA,2022,1116
2024,RFACP,GA,2023,927
2024,RFACP,GA,2024,1003
2024,RFACV,GA,2020,10.3
2024,RFACV,GA,2021,98
2024,RFACV,GA,2022,182.1
2024,RFACV,GA,2023,120.8
2024,RFACV,GA,2024,109.4
2024,RFCCB,GA,2020,0
2024,RFCCB,GA,2021,0
2024,RFCCB,GA,2022,0
2024,RFCCB,GA,2023,0
2024,RFCCB,GA,2024,0
2024,RFCCD,GA,2020,0
2024,RFCCD,GA,2021,0
2024,RFCCD,GA,2022,0
2024,RFCCD,GA,2023,0
2024,RFCCD,GA,2024,0
2024,RFCCE,GA,2020,0
2024,RFCCE,GA,2021,0
2024,RFCCE,GA,2022,0
2024,RFCCE,GA,2023,0
2024,RFCCE,GA,2024,0
2024,RFCCP,GA,2020,0
2024,RFCCP,GA,2021,0
2024,RFCCP,GA,2022,0
2024,RFCCP,GA,2023,0
2024,RFCCP,GA,2024,0
2024,RFCCV,GA,2020,0
2024,RFCCV,GA,2021,0
2024,RFCCV,GA,2022,0
2024,RFCCV,GA,2023,0
2024,RFCCV,GA,2024,0
2024,RFEIB,GA,2020,0
2024,RFEIB,GA,2021,0
2024,RFEIB,GA,2022,0
2024,RFEIB,GA,2023,0
2024,RFEIB,GA,2024,0
2024,RFEID,GA,2020,0
2024,RFEID,GA,2021,0
2024,RFEID,GA,2022,0
2024,RFEID,GA,2023,0
2024,RFEID,GA,2024,0
2024,RFEIE,GA,2020,0
2024,RFEIE,GA,2021,0
2024,RFEIE,GA,2022,0
2024,RFEIE,GA,2023,0
2024,RFEIE,GA,2024,0
2024,RFEIP,GA,2020,0
2024,RFEIP,GA,2021,0
2024,RFEIP,GA,2022,0
2024,RFEIP,GA,2023,0
2024,RFEIP,GA,2024,0
2024,RFEIV,GA,2020,0
2024,RFEIV,GA,2021,0
2024,RFEIV,GA,2022,0
2024,RFEIV,GA,2023,0
2024,RFEIV,GA,2024,0
2024,RFICB,GA,2020,1189
2024,RFICB,GA,2021,987
2024,RFICB,GA,2022,1012
2024,RFICB,GA,2023,840
2024,RFICB,GA,2024,909
2024,RFICD,GA,2020,7.49
2024,RFICD,GA,2021,11.21
2024,RFICD,GA,2022,16.69
2024,RFICD,GA,2023,14.72
2024,RFICD,GA,2024,13.79
2024,RFICE,GA,2020,0.087
2024,RFICE,GA,2021,0.072
2024,RFICE,GA,2022,0.074
2024,RFICE,GA,2023,0.061
2024,RFICE,GA,2024,0.066
2024,RFICP,GA,2020,189
2024,RFICP,GA,2021,157
2024,RFICP,GA,2022,161
2024,RFICP,GA,2023,134
2024,RFICP,GA,2024,145
2024,RFICV,GA,2020,8.9
2024,RFICV,GA,2021,11.1
2024,RFICV,GA,2022,16.9
2024,RFICV,GA,2023,12.4
2024,RFICV,GA,2024,12.5
2024,RFISB,GA,2020,1189
2024,RFISB,GA,2021,987
2024,RFISB,GA,2022,1012
2024,RFISB,GA,2023,840
2024,RFISB,GA,2024,909
2024,RFRFB,GA,2020,0
2024,RFRFB,GA,2021,0
2024,RFRFB,GA,2022,0
2024,RFRFB,GA,2023,0
2024,RFRFB,GA,2024,0
2024,RFSCB,GA,2020,2278
2024,RFSCB,GA,2021,7837
2024,RFSCB,GA,2022,8031
2024,RFSCB,GA,2023,6666
2024,RFSCB,GA,2024,7216
2024,RFTCB,GA,2020,2278
2024,RFTCB,GA,2021,7837
2024,RFTCB,GA,2022,8031
2024,RFTCB,GA,2023,6666
2024,RFTCB,GA,2024,7216
2024,RFTCD,GA,2020,8.44
2024,RFTCD,GA,2021,13.91
2024,RFTCD,GA,2022,24.78
2024,RFTCD,GA,2023,19.97
2024,RFTCD,GA,2024,16.89
2024,RFTCE,GA,2020,0.169
2024,RFTCE,GA,2021,0.587
2024,RFTCE,GA,2022,0.601
2024,RFTCE,GA,2023,0.499
2024,RFTCE,GA,2024,0.54
2024,RFTCP,GA,2020,362
2024,RFTCP,GA,2021,1247
2024,RFTCP,GA,2022,1277
2024,RFTCP,GA,2023,1060
2024,RFTCP,GA,2024,1148
2024,RFTCV,GA,2020,19.2
2024,RFTCV,GA,2021,109
2024,RFTCV,GA,2022,199
2024,RFTCV,GA,2023,133.1
2024,RFTCV,GA,2024,121.9
2024,RFTXB,GA,2020,2278
2024,RFTXB,GA,2021,7837
2024,RFTXB,GA,2022,8031
2024,RFTXB,GA,2023,6666
2024,RFTXB,GA,2024,7216
2024,RFTXD,GA,2020,8.44
2024,RFTXD,GA,2021,13.91
2024,RFTXD,GA,2022,24.78
2024,RFTXD,GA,2023,19.97
2024,RFTXD,GA,2024,16.89
2024,RFTXP,GA,2020,362
2024,RFTXP,GA,2021,1247
2024,RFTXP,GA,2022,1277
2024,RFTXP,GA,2023,1060
2024,RFTXP,GA,2024,1148
2024,RFTXV,GA,2020,19.2
2024,RFTXV,GA,2021,109
2024,RFTXV,GA,2022,199
2024,RFTXV,GA,2023,133.1
2024,RFTXV,GA,2024,121.9
2024,SFCCB,GA,2020,28
2024,SFCCB,GA,2021,28
2024,SFCCB,GA,2022,26
2024,SFCCB,GA,2023,24
2024,SFCCB,GA,2024,25
2024,SFEIB,GA,2020,237
2024,SFEIB,GA,2021,214
2024,SFEIB,GA,2022,202
2024,SFEIB,GA,2023,198
2024,SFEIB,GA,2024,185
2024,SFINB,GA,2020,85
2024,SFINB,GA,2021,86
2024,SFINB,GA,2022,72
2024,SFINB,GA,2023,72
2024,SFINB,GA,2024,72
2024,SFRCB,GA,2020,66
2024,SFRCB,GA,2021,67
2024,SFRCB,GA,2022,63
2024,SFRCB,GA,2023,56
2024,SFRCB,GA,2024,60
2024,SFTCB,GA,2020,417
2024,SFTCB,GA,2021,394
2024,SFTCB,GA,2022,362
2024,SFTCB,GA,2023,351
2024,SFTCB,GA,2024,342
2024,SGICB,GA,2020,0
2024,SGICB,GA,2021,0
2024,SGICB,GA,2022,0
2024,SGICB,GA,2023,0
2024,SGICB,GA,2024,0
2024,SGICP,GA,2020,0
2024,SGICP,GA,2021,0
2024,SGICP,GA,2022,0
2024,SGICP,GA,2023,0
2024,SGICP,GA,2024,0
2024,SHCAS,GA,2020,0
2024,SHCAS,GA,2021,0
2024,SHCAS,GA,2022,0
2024,SHCAS,GA,2023,0
2024,SHCAS,GA,2024,0
2024,SNICB,GA,2020,4048
2024,SNICB,GA,2021,3799
2024,SNICB,GA,2022,3646
2024,SNICB,GA,2023,3650
2024,SNICB,GA,2024,3192
2024,SNICD,GA,2020,19.18
2024,SNICD,GA,2021,26.41
2024,SNICD,GA,2022,34.51
2024,SNICD,GA,2023,30.91
